,Id,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
1104,1105,4.0,24.0,2016,1.0,0.0,2.0,4.0,1970,1.0,1.0,1.0,304.0,1.0,630,1.0,4.0,630,1302,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,106000
1105,1106,3.0,98.0,12256,1.0,0.0,15.0,0.0,1994,1.0,1.0,1.0,362.0,2.0,1463,1.0,4.0,1500,2622,3,1,2.0,9,2,2,2.0,0,0,8.0,4.0,325000
1106,1107,3.0,114.0,10357,1.0,0.0,20.0,0.0,1990,3.0,1.0,2.0,0.0,2.0,910,1.0,4.0,1442,1442,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,179900
1107,1108,3.0,168.0,23257,1.0,0.0,8.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,868,1.0,4.0,887,2021,3,1,2.0,9,1,2,2.0,0,0,6.0,5.0,274725
1108,1109,3.0,70.04995836802665,8063,1.0,0.0,8.0,0.0,2000,1.0,1.0,2.0,0.0,2.0,924,1.0,4.0,948,1690,3,1,3.0,7,1,2,2.0,0,0,8.0,0.0,181000
1109,1110,3.0,107.0,11362,1.0,0.0,16.0,0.0,2004,1.0,1.0,3.0,42.0,2.0,1836,1.0,4.0,1836,1836,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,280000
1110,1111,3.0,70.04995836802665,8000,1.0,0.0,8.0,0.0,1995,1.0,1.0,2.0,0.0,2.0,773,1.0,4.0,773,1658,3,1,3.0,8,1,2,2.0,0,0,8.0,4.0,188000
1111,1112,3.0,80.0,10480,1.0,0.0,14.0,0.0,1976,3.0,1.0,1.0,660.0,1.0,803,1.0,4.0,1098,1964,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,205000
1112,1113,3.0,73.0,7100,1.0,0.0,12.0,0.0,1957,1.0,1.0,2.0,0.0,1.0,816,1.0,0.0,816,816,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,129900
1113,1114,3.0,66.0,8923,1.0,0.0,12.0,0.0,1953,1.0,1.0,2.0,0.0,1.0,1008,1.0,4.0,1008,1008,2,1,2.0,6,0,1,2.0,0,0,8.0,4.0,134500
1114,1115,3.0,90.0,5400,1.0,0.0,17.0,0.0,1954,1.0,1.0,2.0,0.0,1.0,833,1.0,4.0,833,833,2,1,2.0,4,0,1,2.0,0,0,8.0,4.0,117000
1115,1116,3.0,93.0,12085,1.0,0.0,16.0,0.0,2007,3.0,1.0,3.0,328.0,2.0,1734,1.0,4.0,1734,1734,3,1,0.0,7,1,3,2.0,0,0,6.0,5.0,318000
1116,1117,3.0,70.04995836802665,7750,1.0,0.0,8.0,0.0,2002,3.0,1.0,2.0,0.0,2.0,408,1.0,4.0,779,1419,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,184100
1117,1118,3.0,57.0,9764,1.0,0.0,19.0,0.0,1967,1.0,1.0,2.0,0.0,1.0,894,1.0,4.0,894,894,3,1,2.0,5,0,2,2.0,0,0,8.0,4.0,130000
1118,1119,3.0,85.0,13825,1.0,0.0,19.0,0.0,1958,1.0,1.0,2.0,0.0,1.0,533,1.0,4.0,1021,1601,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,140000
1119,1120,3.0,70.0,7560,1.0,0.0,12.0,0.0,1959,1.0,1.0,2.0,0.0,1.0,1040,1.0,0.0,1040,1040,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,133700
1120,1121,4.0,59.0,8263,1.0,0.0,9.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,1012,1.0,0.0,1012,1012,2,1,3.0,6,1,1,2.0,0,0,8.0,4.0,118400
1121,1122,3.0,84.0,10084,1.0,0.0,5.0,0.0,2005,1.0,1.0,1.0,196.0,2.0,1552,1.0,4.0,1552,1552,3,1,2.0,7,0,3,2.0,0,0,6.0,5.0,212900
1122,1123,3.0,70.04995836802665,8926,1.0,0.0,7.0,0.0,1956,1.0,1.0,2.0,0.0,1.0,672,1.0,0.0,960,960,3,1,3.0,5,0,1,2.0,0,0,0.0,0.0,112000
1123,1124,3.0,50.0,9405,1.0,0.0,7.0,0.0,1947,3.0,1.0,2.0,0.0,1.0,698,1.0,4.0,698,698,2,1,3.0,4,0,0,2.0,0,0,8.0,4.0,118000
1124,1125,3.0,70.04995836802665,9125,1.0,0.0,8.0,0.0,1992,1.0,1.0,1.0,170.0,2.0,384,1.0,4.0,812,1482,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,163900
1125,1126,3.0,60.0,10434,1.0,0.0,12.0,0.0,1955,1.0,1.0,2.0,0.0,1.0,1005,1.0,4.0,1005,1005,2,1,1.0,5,1,2,2.0,0,0,8.0,4.0,115000
1126,1127,3.0,53.0,3684,1.0,0.0,0.0,4.0,2007,3.0,1.0,1.0,130.0,2.0,1373,1.0,4.0,1555,1555,2,1,2.0,7,1,3,2.0,0,0,8.0,4.0,174000
1127,1128,3.0,182.0,14572,1.0,0.0,8.0,0.0,2004,3.0,1.0,2.0,0.0,2.0,1530,1.0,4.0,1530,1530,3,1,2.0,7,1,3,2.0,0,0,8.0,3.0,259000
1128,1129,3.0,59.0,11796,1.0,0.0,8.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,847,1.0,4.0,847,1959,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,215000
1129,1130,4.0,60.0,7200,1.0,0.0,17.0,2.0,1980,1.0,1.0,1.0,180.0,1.0,936,1.0,4.0,936,936,2,1,3.0,4,0,2,2.0,0,0,8.0,4.0,140000
1130,1131,3.0,65.0,7804,1.0,0.0,18.0,0.0,1928,1.0,1.0,2.0,0.0,0.0,1122,1.0,4.0,1328,1981,4,1,2.0,7,2,2,2.0,0,0,8.0,4.0,135000
1131,1132,3.0,63.0,10712,1.0,0.0,11.0,0.0,1991,1.0,1.0,2.0,0.0,2.0,974,1.0,4.0,974,974,3,1,3.0,5,0,0,2.0,0,0,7.0,0.0,93500
1132,1133,4.0,90.0,9900,1.0,0.0,17.0,0.0,1880,1.0,1.0,2.0,0.0,0.0,1008,1.0,4.0,1178,2210,5,1,1.0,8,0,1,0.0,0,0,8.0,4.0,117500
1133,1134,3.0,80.0,9828,1.0,0.0,20.0,0.0,1995,1.0,1.0,2.0,0.0,2.0,1128,1.0,4.0,1142,2020,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,239500
1134,1135,3.0,57.0,8773,1.0,0.0,8.0,0.0,1997,1.0,1.0,2.0,0.0,2.0,916,1.0,4.0,916,1600,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,169000
1135,1136,4.0,60.0,6180,1.0,0.0,3.0,0.0,1926,1.0,1.0,2.0,0.0,0.0,960,0.0,4.0,986,986,2,1,3.0,5,1,1,2.0,0,0,8.0,4.0,102000
1136,1137,3.0,80.0,9600,1.0,0.0,12.0,0.0,1950,1.0,1.0,2.0,0.0,1.0,1032,1.0,0.0,1032,1252,3,1,3.0,6,0,1,2.0,0,0,8.0,0.0,119000
1137,1138,3.0,54.0,6342,1.0,0.0,19.0,0.0,1875,1.0,1.0,2.0,0.0,1.0,780,0.0,4.0,780,1020,2,1,3.0,6,0,0,0.0,0,0,8.0,4.0,94000
1138,1139,3.0,70.04995836802665,9819,1.0,0.0,11.0,0.0,1977,1.0,1.0,2.0,0.0,2.0,1567,1.0,4.0,1567,1567,2,1,2.0,5,2,2,2.0,0,0,8.0,4.0,196000
1139,1140,3.0,98.0,8731,1.0,0.0,3.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,915,1.0,4.0,1167,1167,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,144000
1140,1141,3.0,60.0,7350,1.0,0.0,12.0,0.0,1951,1.0,1.0,2.0,0.0,1.0,952,1.0,4.0,952,952,2,1,3.0,4,0,2,2.0,0,0,0.0,0.0,139000
1141,1142,3.0,70.04995836802665,10304,1.0,0.0,14.0,0.0,1976,1.0,1.0,1.0,44.0,1.0,780,1.0,4.0,1088,1868,4,1,2.0,9,1,2,2.0,0,0,8.0,4.0,197500
1142,1143,3.0,77.0,9965,1.0,0.0,5.0,0.0,2006,3.0,1.0,3.0,340.0,2.0,1466,1.0,4.0,1466,2828,4,1,2.0,11,1,3,2.0,0,0,6.0,5.0,424870
1143,1144,3.0,70.04995836802665,9000,1.0,0.0,19.0,0.0,1959,1.0,1.0,2.0,0.0,1.0,1006,1.0,4.0,1006,1006,3,1,3.0,5,0,0,2.0,0,0,8.0,4.0,80000
1144,1145,3.0,60.0,12180,1.0,0.0,7.0,1.0,1941,1.0,1.0,2.0,0.0,0.0,672,0.0,0.0,672,924,2,1,1.0,5,0,1,2.0,0,0,8.0,4.0,80000
1145,1146,4.0,52.0,6240,1.0,0.0,3.0,0.0,1928,1.0,1.0,2.0,0.0,0.0,1042,1.0,4.0,1042,1576,3,1,3.0,8,1,1,2.0,0,0,8.0,3.0,149000
1146,1147,3.0,70.04995836802665,11200,1.0,0.0,20.0,0.0,1985,1.0,1.0,1.0,85.0,1.0,1298,1.0,4.0,1298,1298,3,1,2.0,5,1,2,2.0,0,0,8.0,4.0,180000
1147,1148,3.0,75.0,12000,1.0,0.0,6.0,0.0,1941,1.0,1.0,2.0,0.0,1.0,704,1.0,4.0,860,1564,3,1,1.0,7,1,1,2.0,0,0,8.0,4.0,174500
1148,1149,4.0,70.04995836802665,5700,1.0,0.0,17.0,0.0,1926,1.0,1.0,2.0,0.0,2.0,572,1.0,4.0,572,1111,2,1,3.0,5,1,1,2.0,0,0,8.0,4.0,116900
1149,1150,4.0,50.0,9000,1.0,0.0,17.0,0.0,1920,3.0,1.0,2.0,0.0,2.0,650,1.0,4.0,832,1482,3,1,3.0,7,0,2,2.0,0,0,8.0,4.0,143000
1150,1151,3.0,57.0,8280,1.0,0.0,12.0,0.0,1950,1.0,1.0,2.0,0.0,1.0,932,1.0,0.0,932,932,2,1,2.0,4,1,1,2.0,0,0,8.0,4.0,124000
1151,1152,3.0,134.0,17755,1.0,0.0,7.0,0.0,1959,1.0,1.0,1.0,132.0,1.0,1466,1.0,4.0,1466,1466,3,1,1.0,6,2,2,2.0,0,0,8.0,4.0,149900
1152,1153,3.0,90.0,14115,1.0,0.0,6.0,0.0,1956,1.0,1.0,2.0,0.0,2.0,1073,1.0,4.0,1811,1811,2,1,0.0,6,1,2,2.0,0,0,8.0,0.0,230000
1153,1154,4.0,70.04995836802665,5890,1.0,0.0,9.0,0.0,1930,1.0,1.0,2.0,0.0,0.0,816,1.0,4.0,816,816,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,120500
1154,1155,3.0,70.04995836802665,13700,1.0,0.0,12.0,0.0,1965,1.0,1.0,3.0,288.0,1.0,864,1.0,4.0,902,1820,4,1,2.0,8,2,2,2.0,0,0,8.0,4.0,201800
1155,1156,3.0,90.0,10768,1.0,0.0,24.0,0.0,1976,1.0,1.0,2.0,0.0,1.0,1437,1.0,4.0,1437,1437,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,218000
1156,1157,3.0,85.0,9350,1.0,0.0,12.0,0.0,1965,1.0,1.0,2.0,0.0,2.0,1219,1.0,4.0,1265,1265,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,179900
1157,1158,3.0,34.0,5001,1.0,0.0,16.0,3.0,2007,1.0,1.0,3.0,166.0,2.0,1314,1.0,4.0,1314,1314,2,1,2.0,6,1,2,2.0,0,0,8.0,4.0,230000
1158,1159,3.0,92.0,11932,1.0,0.0,21.0,0.0,2007,1.0,1.0,3.0,186.0,2.0,1580,1.0,4.0,1580,1580,3,1,2.0,7,0,3,2.0,0,0,3.0,5.0,235128
1159,1160,3.0,76.0,9120,1.0,0.0,14.0,0.0,1974,3.0,1.0,1.0,270.0,1.0,901,1.0,4.0,943,1876,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,185000
1160,1161,3.0,24.0,2280,1.0,0.0,13.0,3.0,1978,1.0,1.0,2.0,0.0,1.0,855,1.0,4.0,855,1456,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,146000
1161,1162,3.0,70.04995836802665,14778,1.0,0.0,6.0,0.0,1954,3.0,1.0,1.0,72.0,1.0,1296,1.0,4.0,1640,1640,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,224000
1162,1163,3.0,109.0,8724,1.0,0.0,19.0,0.0,1968,1.0,1.0,2.0,0.0,1.0,894,1.0,4.0,894,894,3,1,3.0,5,1,2,2.0,0,0,8.0,4.0,129000
1163,1164,3.0,60.0,12900,1.0,0.0,19.0,2.0,1969,1.0,1.0,2.0,0.0,1.0,1198,1.0,4.0,1258,1258,0,2,3.0,6,0,2,2.0,0,0,8.0,2.0,108959
1164,1165,3.0,70.04995836802665,16157,1.0,0.0,24.0,0.0,1978,1.0,1.0,2.0,0.0,2.0,1360,1.0,4.0,1432,1432,2,1,2.0,5,1,2,2.0,0,0,8.0,4.0,194000
1165,1166,3.0,79.0,9541,1.0,0.0,16.0,0.0,2009,1.0,1.0,3.0,268.0,2.0,1502,1.0,4.0,1502,1502,3,1,2.0,7,0,2,2.0,0,0,6.0,5.0,233170
1166,1167,3.0,64.0,10475,1.0,0.0,5.0,0.0,2008,1.0,1.0,3.0,72.0,2.0,1694,1.0,4.0,1694,1694,3,1,2.0,7,0,3,2.0,0,0,8.0,4.0,245350
1167,1168,3.0,58.0,10852,1.0,0.0,8.0,0.0,2000,1.0,1.0,2.0,0.0,2.0,959,1.0,4.0,959,1671,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,173000
1168,1169,3.0,120.0,13728,1.0,0.0,7.0,0.0,1935,3.0,1.0,2.0,0.0,1.0,1127,1.0,4.0,1236,2108,4,1,2.0,7,2,2,2.0,0,0,8.0,4.0,235000
1169,1170,3.0,118.0,35760,1.0,0.0,15.0,0.0,1995,3.0,1.0,1.0,1378.0,2.0,1930,1.0,4.0,1831,3627,4,1,2.0,10,1,3,2.0,0,0,8.0,4.0,625000
1170,1171,3.0,76.0,9880,1.0,0.0,11.0,0.0,1977,1.0,1.0,2.0,0.0,1.0,1096,1.0,4.0,1118,1118,3,1,3.0,6,1,1,2.0,576,0,8.0,4.0,171000
1171,1172,3.0,76.0,9120,1.0,0.0,12.0,0.0,1958,3.0,1.0,2.0,0.0,1.0,1261,1.0,4.0,1261,1261,3,1,3.0,6,1,2,2.0,0,1400,8.0,4.0,163000
1172,1173,1.0,35.0,4017,1.0,0.0,21.0,4.0,2006,1.0,1.0,2.0,0.0,2.0,625,1.0,4.0,625,1250,2,1,2.0,5,0,2,2.0,0,0,8.0,4.0,171900
1173,1174,3.0,138.0,18030,1.0,0.0,4.0,0.0,1946,1.0,1.0,2.0,0.0,1.0,1598,1.0,4.0,1636,3086,3,1,0.0,12,1,0,2.0,0,0,8.0,4.0,200500
1174,1175,3.0,80.0,16560,1.0,0.0,6.0,0.0,1932,1.0,1.0,2.0,0.0,0.0,952,1.0,4.0,1170,2345,4,1,3.0,9,1,2,2.0,0,0,8.0,4.0,239000
1175,1176,3.0,85.0,10678,1.0,0.0,15.0,0.0,1992,3.0,1.0,1.0,337.0,2.0,1683,1.0,4.0,2129,2872,4,1,2.0,9,1,2,2.0,0,0,8.0,4.0,285000
1176,1177,3.0,37.0,6951,1.0,0.0,11.0,0.0,1984,1.0,1.0,2.0,0.0,1.0,876,1.0,4.0,923,923,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,119500
1177,1178,4.0,70.04995836802665,3950,1.0,0.0,17.0,0.0,1926,1.0,1.0,2.0,0.0,1.0,818,1.0,4.0,818,1224,3,1,3.0,5,0,1,0.0,0,0,8.0,4.0,115000
1178,1179,3.0,54.0,7681,1.0,0.0,6.0,0.0,1921,1.0,1.0,2.0,0.0,0.0,731,1.0,4.0,820,1343,3,1,3.0,7,1,1,2.0,0,0,8.0,4.0,154900
1179,1180,3.0,77.0,8335,1.0,0.0,7.0,0.0,1954,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,1124,1124,3,1,3.0,5,1,0,0.0,0,0,8.0,4.0,93000
1180,1181,3.0,70.04995836802665,11170,1.0,0.0,23.0,0.0,1990,1.0,1.0,2.0,0.0,5.0,1216,1.0,4.0,1298,2514,4,1,3.0,8,0,2,2.0,0,0,8.0,4.0,250000
1181,1182,4.0,64.0,5587,1.0,0.0,6.0,4.0,2008,3.0,1.0,3.0,186.0,2.0,1600,1.0,4.0,1652,1652,2,1,2.0,5,1,2,2.0,0,0,6.0,5.0,392500
1182,1183,3.0,160.0,15623,1.0,0.0,15.0,0.0,1996,3.0,1.0,2.0,0.0,2.0,2396,1.0,4.0,2411,4476,4,1,0.0,10,2,3,2.0,555,0,8.0,0.0,745000
1183,1184,3.0,60.0,10800,1.0,0.0,17.0,0.0,1920,3.0,1.0,2.0,0.0,0.0,1120,1.0,4.0,1130,1130,2,1,3.0,5,1,2,2.0,0,0,8.0,4.0,120000
1184,1185,3.0,50.0,35133,0.0,0.0,23.0,0.0,1963,3.0,1.0,1.0,226.0,1.0,1572,1.0,4.0,1572,1572,3,1,3.0,5,2,3,2.0,0,0,8.0,4.0,186700
1185,1186,3.0,60.0,9738,1.0,0.0,7.0,0.0,1924,1.0,1.0,2.0,0.0,0.0,784,1.0,4.0,949,1221,4,1,3.0,7,0,1,2.0,0,0,8.0,4.0,104900
1186,1187,3.0,107.0,10615,1.0,0.0,17.0,1.0,1900,1.0,1.0,2.0,0.0,1.0,978,1.0,4.0,1014,1699,3,2,3.0,7,0,2,2.0,0,0,8.0,0.0,95000
1187,1188,3.0,89.0,12461,1.0,0.0,15.0,0.0,1994,1.0,1.0,2.0,0.0,2.0,1624,1.0,4.0,1624,1624,2,1,2.0,5,1,3,2.0,0,0,8.0,4.0,262000
1188,1189,3.0,68.0,8935,1.0,0.0,5.0,0.0,2002,1.0,1.0,1.0,95.0,2.0,831,1.0,4.0,831,1660,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,195000
1189,1190,3.0,60.0,7500,1.0,0.0,8.0,0.0,1999,1.0,1.0,2.0,0.0,2.0,994,1.0,4.0,1028,1804,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,189000
1190,1191,3.0,70.04995836802665,32463,1.0,0.0,11.0,1.0,1961,1.0,1.0,3.0,149.0,1.0,1249,1.0,4.0,1622,1622,3,1,3.0,7,1,4,2.0,0,0,8.0,4.0,168000
1191,1192,1.0,24.0,2645,1.0,0.0,21.0,3.0,1999,1.0,1.0,1.0,456.0,2.0,776,1.0,4.0,764,1441,2,1,2.0,5,0,2,2.0,0,0,8.0,4.0,174000
1192,1193,4.0,60.0,9600,1.0,0.0,17.0,0.0,1925,2.0,1.0,2.0,0.0,2.0,702,1.0,4.0,842,1472,3,1,2.0,6,0,1,1.0,0,0,8.0,4.0,125000
1193,1194,4.0,70.04995836802665,4500,1.0,0.0,11.0,4.0,1999,3.0,1.0,1.0,425.0,2.0,1224,1.0,4.0,1224,1224,2,1,3.0,5,0,2,2.0,0,0,8.0,4.0,165000
1194,1195,3.0,80.0,9364,1.0,0.0,19.0,0.0,1969,1.0,1.0,3.0,143.0,1.0,663,1.0,4.0,663,1352,4,1,3.0,7,0,1,2.0,0,0,8.0,4.0,158000
1195,1196,3.0,51.0,8029,1.0,0.0,8.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,728,1.0,4.0,728,1456,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,176000
1196,1197,3.0,58.0,14054,1.0,0.0,8.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,879,1.0,4.0,879,1863,4,1,2.0,9,1,3,2.0,0,0,6.0,5.0,219210
1197,1198,4.0,65.0,8850,1.0,0.0,17.0,0.0,1916,1.0,1.0,2.0,0.0,0.0,815,1.0,4.0,815,1690,3,1,3.0,7,1,1,2.0,0,0,5.0,4.0,144000
1198,1199,3.0,70.0,9100,1.0,0.0,5.0,0.0,2001,1.0,1.0,2.0,0.0,2.0,1212,1.0,4.0,1212,1212,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,178000
1199,1200,3.0,75.0,11235,1.0,0.0,19.0,0.0,1963,1.0,1.0,1.0,51.0,1.0,1051,1.0,4.0,1382,1382,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,148000
1200,1201,3.0,71.0,9353,1.0,0.0,12.0,0.0,1970,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,3.0,5,0,1,2.0,0,0,7.0,0.0,116050
1201,1202,3.0,80.0,10400,1.0,0.0,5.0,0.0,1998,1.0,1.0,2.0,0.0,2.0,866,1.0,4.0,866,1779,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,197900
1202,1203,4.0,50.0,6000,1.0,0.0,3.0,0.0,1925,1.0,1.0,2.0,0.0,0.0,884,1.0,4.0,884,1348,3,1,3.0,5,1,1,0.0,0,0,8.0,4.0,117000
1203,1204,3.0,75.0,9750,1.0,0.0,5.0,0.0,2000,1.0,1.0,1.0,171.0,2.0,1630,1.0,4.0,1630,1630,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,213000
1204,1205,3.0,78.0,10140,1.0,0.0,14.0,0.0,1975,1.0,1.0,2.0,0.0,1.0,1056,1.0,4.0,1074,1074,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,153500
1205,1206,3.0,90.0,14684,1.0,0.0,20.0,0.0,1990,3.0,1.0,1.0,234.0,1.0,2158,1.0,4.0,2196,2196,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,271900
1206,1207,2.0,70.04995836802665,8900,1.0,0.0,20.0,0.0,1966,1.0,1.0,2.0,0.0,1.0,1056,1.0,4.0,1056,1056,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,107000
1207,1208,3.0,70.0,9135,1.0,0.0,5.0,0.0,2003,1.0,1.0,1.0,120.0,2.0,1682,1.0,4.0,1700,1700,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,200000
1208,1209,3.0,70.0,7763,1.0,0.0,12.0,0.0,1962,1.0,1.0,2.0,0.0,1.0,931,1.0,4.0,1283,1283,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,140000
1209,1210,3.0,85.0,10182,1.0,0.0,21.0,0.0,2006,3.0,1.0,3.0,420.0,2.0,1660,1.0,4.0,1660,1660,3,1,2.0,8,1,2,2.0,0,0,6.0,5.0,290000
1210,1211,3.0,70.0,11218,1.0,0.0,20.0,0.0,1992,1.0,1.0,2.0,0.0,2.0,1055,1.0,4.0,1055,1845,3,1,2.0,8,1,2,2.0,0,400,8.0,4.0,189000
1211,1212,3.0,152.0,12134,1.0,0.0,8.0,0.0,1988,1.0,1.0,2.0,0.0,5.0,559,1.0,4.0,1080,1752,4,1,3.0,8,0,2,2.0,0,0,8.0,4.0,164000
1212,1213,3.0,50.0,9340,1.0,0.0,7.0,0.0,1941,3.0,1.0,2.0,0.0,1.0,672,1.0,4.0,672,672,2,1,3.0,4,0,1,0.0,0,0,8.0,4.0,113000
1213,1214,3.0,70.04995836802665,10246,1.0,0.0,19.0,0.0,1965,1.0,1.0,2.0,0.0,1.0,648,1.0,4.0,960,960,0,1,3.0,3,0,1,2.0,0,0,8.0,4.0,145000
1214,1215,3.0,69.0,10205,1.0,0.0,12.0,0.0,1962,1.0,1.0,2.0,0.0,1.0,925,1.0,4.0,999,999,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,134500
1215,1216,3.0,99.0,7094,1.0,0.0,19.0,0.0,1966,1.0,1.0,2.0,0.0,1.0,894,1.0,4.0,894,894,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,125000
1216,1217,4.0,68.0,8930,1.0,0.0,19.0,2.0,1978,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,1318,1902,4,2,3.0,8,0,2,2.0,0,0,8.0,4.0,112000
1217,1218,1.0,72.0,8640,1.0,0.0,21.0,0.0,2009,1.0,1.0,3.0,72.0,2.0,1300,1.0,4.0,1314,1314,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,229456
1218,1219,4.0,52.0,6240,1.0,0.0,3.0,0.0,1947,1.0,1.0,2.0,0.0,3.0,0,0.0,4.0,672,912,2,1,3.0,3,0,0,0.0,0,0,8.0,4.0,80500
1219,1220,4.0,21.0,1680,1.0,0.0,2.0,3.0,1971,1.0,1.0,1.0,236.0,1.0,672,1.0,4.0,672,1218,3,1,3.0,7,0,0,0.0,0,0,8.0,0.0,91500
1220,1221,3.0,66.0,7800,1.0,0.0,12.0,0.0,1964,1.0,1.0,2.0,0.0,1.0,912,1.0,4.0,912,912,2,1,3.0,5,0,1,2.0,0,0,8.0,0.0,115000
1221,1222,3.0,55.0,8250,1.0,0.0,19.0,0.0,1968,3.0,1.0,2.0,0.0,1.0,952,1.0,4.0,1211,1211,3,1,3.0,5,1,1,2.0,0,0,8.0,4.0,134000
1222,1223,3.0,78.0,10496,1.0,0.0,12.0,0.0,1949,1.0,1.0,1.0,320.0,1.0,1040,1.0,4.0,1168,1846,3,1,3.0,7,1,1,2.0,0,0,8.0,4.0,143000
1223,1224,3.0,89.0,10680,1.0,0.0,12.0,0.0,1951,3.0,1.0,1.0,44.0,1.0,2136,0.0,0.0,2136,2136,4,1,3.0,7,0,2,2.0,0,0,8.0,4.0,137900
1224,1225,3.0,60.0,15384,1.0,0.0,8.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,788,1.0,4.0,788,1490,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,184000
1225,1226,3.0,65.0,10482,1.0,0.0,12.0,0.0,1958,3.0,1.0,1.0,63.0,1.0,588,1.0,4.0,1138,1138,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,145000
1226,1227,3.0,86.0,14598,1.0,0.0,21.0,0.0,2007,1.0,1.0,3.0,74.0,2.0,894,1.0,4.0,894,1933,4,1,2.0,9,1,3,2.0,0,0,8.0,4.0,214000
1227,1228,3.0,72.0,8872,1.0,0.0,12.0,0.0,1965,1.0,1.0,1.0,300.0,1.0,912,1.0,4.0,912,912,2,1,2.0,5,0,2,2.0,0,0,8.0,4.0,147000
1228,1229,3.0,65.0,8769,1.0,0.0,16.0,4.0,2008,3.0,1.0,1.0,766.0,2.0,1702,1.0,4.0,1702,1702,1,1,0.0,7,1,3,2.0,0,0,6.0,5.0,367294
1229,1230,3.0,70.0,7910,1.0,0.0,12.0,0.0,1960,3.0,1.0,2.0,0.0,1.0,1075,1.0,4.0,1507,1507,4,1,3.0,7,0,1,2.0,0,0,8.0,4.0,127000
1230,1231,3.0,70.04995836802665,18890,1.0,0.0,19.0,2.0,1977,5.0,1.0,2.0,1.0,1.0,1361,1.0,4.0,1361,2620,4,2,3.0,12,1,2,0.0,0,8300,8.0,4.0,190000
1231,1232,3.0,70.0,7728,1.0,0.0,12.0,2.0,1962,3.0,1.0,1.0,120.0,1.0,1106,1.0,4.0,1190,1190,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,132500
1232,1233,3.0,70.0,9842,1.0,0.0,12.0,2.0,1962,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,1224,1224,2,2,3.0,6,0,2,2.0,0,0,8.0,4.0,101800
1233,1234,3.0,70.04995836802665,12160,1.0,0.0,12.0,0.0,1959,3.0,1.0,1.0,180.0,1.0,1188,1.0,4.0,1188,1188,3,1,3.0,6,0,2,2.0,0,0,0.0,0.0,142000
